"host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_verifications","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","minimum_nights","maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","number_of_reviews","reviews_per_month","review_scores_rating","instant_bookable","fully_booked_30"
"69652809","2016/04/30","within a day",100,67,"f",1,"['email', 'phone']",-34.20168288,18.37744508,"Entire home/apt",6,3.5,3,5,4950,5,30,5,30,1,0.11,5,"f","no"
"525630163","2023/07/14","within an hour",100,100,"f",1,"['email', 'phone']",-34.1004762,18.3626319,"Entire home/apt",8,4.5,4,5,5315,2,1125,2,731,7,0.35,4.86,"t","no"
"392305083","2021/03/12","within an hour",100,83,"f",3,"['email', 'phone', 'work_email']",-33.91512,18.38883,"Entire home/apt",2,1,1,0,1098,3,3,3,3,5,0.64,4.2,"f","yes"
"66223314","2016/04/07","within an hour",100,100,"f",4,"['email', 'phone']",-33.9266,18.38643,"Entire home/apt",8,4,4,6,15000,7,60,7.5,60,2,0.02,5,"f","no"
"665174794","2024/12/03","within an hour",100,100,"f",1,"['email', 'phone']",-33.9204019,18.42431,"Entire home/apt",2,1,1,1,984,2,365,2.3,1125,3,0.34,5,"t","no"
"61634839","2016/03/05","within an hour",100,91,"t",2,"['email', 'phone']",-34.01107752,18.43431415,"Entire home/apt",2,1,1,2,1836,2,90,2,90,25,1.65,5,"f","no"
"64508326","2016/03/26","within an hour",100,100,"f",1,"['email', 'phone', 'work_email']",-33.85645,18.60005,"Entire home/apt",2,1,1,1,730,1,1125,1,1125,10,0.12,4.7,"f","yes"
"378722971","2020/12/07","within an hour",90,69,"f",3,"['email', 'phone']",-34.11438237,18.8228495,"Entire home/apt",2,1,1,1,1000,3,365,3,365,18,0.98,4.67,"f","no"
"677109483","2025/02/05","within an hour",100,100,"t",77,"['email', 'phone']",-33.91534787,18.39061748,"Entire home/apt",4,2,2,2,2941,1,60,1.9,60,1,0.64,5,"t","no"
"3961462","2012/10/24","within an hour",100,100,"f",108,"['phone']",-33.860288,18.575188,"Entire home/apt",8,5,4,4,14664,1,365,4.3,365,1,0.05,5,"t","yes"
"31168202","2015/04/13","within an hour",100,96,"t",5,"['email', 'phone']",-33.95228,18.38631,"Entire home/apt",4,2.5,2,2,6305,2,1125,2.2,1125,33,0.57,4.91,"f","no"
"59323723","2016/02/18","within an hour",100,92,"t",6,"['email', 'phone']",-33.92946,18.43437,"Private room",1,1,1,1,409,5,365,5,365,11,0.19,4.73,"f","no"
"80071579","2016/06/26","within an hour",100,100,"t",2,"['email', 'phone', 'work_email']",-33.93558,18.41825,"Entire home/apt",2,1,1,3,1221,2,365,2,1125,158,2.02,4.64,"t","no"
"224621050","2018/11/07","within an hour",100,97,"t",2,"['email', 'phone']",-33.91915597,18.42540608,"Entire home/apt",2,1,1,1,1200,2,365,2,365,66,2.61,4.94,"f","no"
"523624356","2023/07/04","within an hour",100,52,"t",5,"['email', 'phone']",-33.96393395,18.38281449,"Entire home/apt",2,1,1,1,3973,4,365,4.3,365,3,1.55,5,"f","no"
"491406099","2022/12/14","within an hour",99,90,"f",69,"['email', 'phone']",-33.91494,18.41859,"Entire home/apt",2,1,1,1,1820,1,365,1.1,365,77,3.16,4.52,"t","no"
"666927211","2024/12/14","within an hour",100,96,"t",2,"['email', 'phone']",-34.1961104,18.4444283,"Entire home/apt",4,1.5,2,4,2005,2,365,2.4,365,3,1.13,5,"f","no"
"195862754","2018/06/15","within an hour",98,100,"f",9,"['email', 'phone']",-33.9287104,18.423715,"Entire home/apt",2,1,1,1,541,1,7,4,7,58,5.19,4.78,"f","no"
"590116287","2024/07/16","within an hour",100,100,"f",3,"['email', 'phone']",-33.8841613,18.5186869,"Entire home/apt",4,2,2,2,1057,2,365,2,1125,13,1.09,4.31,"f","no"
"90274795","2016/08/16","within an hour",100,99,"f",16,"['phone']",-33.79168,18.45978,"Entire home/apt",4,1,2,3,1562,2,1125,2,731,19,0.27,4.79,"t","no"
"182466984","2018/04/04","within a few hours",100,92,"f",4,"['email', 'phone']",-33.92097,18.41436,"Private room",2,1,1,1,650,2,90,2,90,70,1.57,4.91,"f","no"
"218745893","2018/10/04","within an hour",100,96,"t",148,"['phone', 'work_email']",-33.91806641,18.42259917,"Entire home/apt",2,1,1,1,1720,2,1125,2,1125,5,4.41,5,"f","no"
"102316627","2016/11/03","within a few hours",100,75,"f",4,"['email', 'phone']",-34.07934,18.8497439,"Entire home/apt",4,2,2,4,1305,5,120,5,120,2,0.22,4.5,"f","no"
"589376677","2024/07/12","within a day",90,100,"t",9,"['email', 'phone']",-33.9016034,18.4007045,"Entire home/apt",4,2.5,2,2,6654,2,365,2.1,365,7,0.76,4.29,"f","no"
"128993633","2017/05/05","within a day",100,50,"f",1,"['email', 'phone']",-34.0226535,18.3816844,"Entire home/apt",2,1.5,1,1,1500,2,1125,2,1125,13,0.39,5,"f","no"
"27228503","2015/02/04","within a day",90,100,"t",1,"['email', 'phone']",-34.01568,18.34973,"Entire home/apt",2,1,1,1,1028,2,1125,2,1125,79,0.92,4.97,"f","no"
"488733987","2022/11/22","within an hour",91,99,"t",47,"['phone']",-33.9110451,18.3922732,"Entire home/apt",2,1,1,1,1774,1,60,1.9,1125,9,0.41,4.67,"t","no"
"24604890","2014/12/08","within an hour",100,98,"t",6,"['email', 'phone']",-33.93579288,18.37860937,"Entire home/apt",2,1,1,1,1479,1,60,1.3,1125,60,1.8,4.88,"f","no"
"264888179","2019/05/29","within an hour",100,84,"f",17,"['email', 'phone']",-33.91491,18.39065,"Entire home/apt",2,1,1,1,529,2,1080,2.2,1125,97,2.32,4.67,"f","no"
"57218261","2016/02/03","within an hour",100,90,"f",176,"['phone']",-34.01668,18.34891,"Entire home/apt",12,4,6,8,6392,2,365,3.5,365,23,0.89,4.65,"f","no"
"488876506","2022/11/23","within an hour",100,100,"f",3,"['email', 'phone']",-33.9139356,18.4169629,"Entire home/apt",2,1,1,1,1337,1,365,3.8,365,10,0.32,4.7,"t","no"
"2516354","2012/06/01","within an hour",100,100,"f",85,"['email', 'phone']",-33.91346,18.41484,"Entire home/apt",4,2,2,2,2560,1,365,3,365,1,0.12,5,"t","no"
"50471634","2015/12/03","within an hour",100,88,"f",1,"['email', 'phone']",-33.9367,18.40295,"Entire home/apt",4,1,2,2,3021,3,91,3,91,63,1.53,4.79,"f","no"
"274419391","2019/07/08","within an hour",100,100,"t",1,"['email', 'phone']",-33.943279,18.47009964,"Entire home/apt",3,1,1,1,708,1,365,1,365,41,2.46,4.9,"f","no"
"20600739","2014/08/27","within an hour",100,90,"f",109,"['email', 'phone', 'work_email']",-33.9435,18.47031,"Entire home/apt",2,1,1,1,1108,2,363,2.3,1031.1,141,1.96,4.79,"f","no"
"20600739","2014/08/27","within an hour",100,90,"f",109,"['email', 'phone', 'work_email']",-34.00724,18.34509,"Entire home/apt",2,1,1,1,3201,2,90,2.3,90,41,5.08,4.98,"f","no"
"8177198","2013/08/15","within an hour",100,100,"t",2,"['email', 'phone']",-33.9489508,18.38012802,"Entire home/apt",4,2,2,2,4004,2,365,2,365,2,0.24,5,"t","no"
"57373185","2016/02/04","within a day",100,82,"f",1,"['email', 'phone']",-33.8177778,18.4759042,"Entire home/apt",4,2,2,3,1384,2,730,2,730,4,0.42,4.75,"f","no"
"67791613","2016/04/18","within a day",100,50,"f",1,"['email', 'phone']",-33.85643,18.63959,"Entire home/apt",8,3,4,5,3325,4,365,4,365,4,0.22,5,"f","no"
"22974061","2014/10/26","within an hour",100,96,"t",9,"['phone']",-33.93262,18.46426,"Private room",1,3,1,1,429,14,1125,13.7,1125,19,0.27,4.89,"f","yes"
"496146291","2023/01/15","within an hour",100,67,"f",1,"['email', 'phone']",-33.94372,18.41998,"Entire home/apt",4,2,2,3,1479,2,1125,2.4,1125,2,0.08,4.5,"f","no"
"47838221","2015/10/31","within an hour",100,67,"f",1,"['email', 'phone', 'work_email']",-33.74768,18.44491,"Entire home/apt",12,3,5,13,3938,14,720,14,720,21,0.19,5,"f","yes"
"556362354","2024/01/13","within an hour",100,99,"t",6,"['email', 'phone']",-33.79453152,18.46310441,"Entire home/apt",4,2,2,3,1672,2,365,2,1125,4,0.5,5,"f","yes"
"31840904","2015/04/24","within an hour",100,100,"t",2,"['email', 'phone']",-34.01635,18.46167,"Entire home/apt",4,2,3,3,1300,1,1125,1,731,22,0.17,4.95,"f","no"
"190071437","2018/05/17","within a few hours",100,80,"f",1,"['email', 'phone']",-34.1249402,18.4510048,"Entire home/apt",4,2,2,3,2250,3,21,3,21,2,0.34,5,"f","no"
"415482369","2021/07/27","within a few hours",100,86,"t",1,"['email', 'phone']",-33.9086852,18.3964328,"Entire home/apt",4,1,2,6,1496,5,365,5,365,2,0.25,5,"f","no"
"113853393","2017/01/29","within a few hours",100,100,"f",1,"['email', 'phone']",-34.03434,18.35726,"Entire home/apt",2,1,1,1,675,2,180,2,180,15,0.21,4.93,"f","yes"
"12729713","2014/03/02","within a day",97,82,"t",32,"['email', 'phone']",-33.92425,18.37714,"Entire home/apt",2,1,1,0,1686,5,365,5.2,365,32,1.8,4.84,"f","no"
"48118714","2015/11/04","within an hour",100,96,"t",41,"['email', 'phone', 'work_email']",-33.96057129,18.37402534,"Entire home/apt",8,4.5,4,5,11315,3,30,3,30,88,1.17,4.99,"f","no"
"558704218","2024/01/26","within an hour",100,100,"t",2,"['email', 'phone']",-33.89382,18.48149,"Entire home/apt",2,1,1,1,1300,1,365,1.9,731,1,0.16,5,"t","no"
"24135954","2014/11/25","within a few hours",100,82,"f",4,"['email', 'phone']",-33.91963695,18.41932346,"Entire home/apt",2,1,1,1,1125,30,1125,30,1125,4,0.19,3,"t","no"
"8721839","2013/09/09","within an hour",100,97,"t",29,"['email', 'phone']",-33.93975,18.4668,"Entire home/apt",8,2,4,4,903,2,30,2,1125,15,0.21,4.67,"t","yes"
"19745790","2014/08/09","within an hour",99,90,"t",51,"['email', 'phone', 'work_email']",-33.9405758,18.3751248,"Entire home/apt",6,1.5,3,3,3919,2,365,2,365,21,2.14,4.9,"f","no"
"480966901","2022/09/25","within an hour",100,100,"t",1,"['email', 'phone']",-33.85138,18.6581,"Entire home/apt",4,1,2,4,855,2,1125,2,1125,75,2.06,5,"t","no"
"20928887","2014/09/04","within an hour",100,91,"f",4,"['email', 'phone']",-33.92845,18.37732,"Entire home/apt",6,1,2,2,9286,14,21,13.8,58.9,2,0.22,5,"f","yes"
"2115211","2012/04/11","within a day",100,50,"f",7,"['email', 'phone']",-34.19302,18.82006,"Entire home/apt",6,2,3,4,1125,7,30,7,30,2,0.03,4,"f","no"
"35535437","2015/06/11","within an hour",100,100,"t",1,"['email', 'phone']",-33.874854,18.60872157,"Entire home/apt",2,1,1,1,614,2,365,2,1125,20,0.76,5,"f","no"
"24817719","2014/12/14","within an hour",100,99,"t",3,"['email', 'phone', 'work_email']",-33.94286,18.42443,"Entire home/apt",3,1,1,3,503,2,1125,2,1125,160,1.27,4.78,"f","no"
"42756716","2015/08/28","within an hour",100,71,"f",3,"['email', 'phone']",-34.0401388,18.3619134,"Entire home/apt",2,1,1,1,1044,1,365,1,365,2,0.2,5,"f","yes"
"57469549","2016/02/05","within an hour",100,100,"f",1,"['email', 'phone']",-34.01739879,18.4547668,"Entire home/apt",4,2,2,2,1530,1,1125,1,1125,4,0.68,5,"f","yes"
"547926266","2023/11/24","within an hour",98,98,"t",29,"['email', 'phone']",-33.9240127,18.41907111,"Entire home/apt",4,2,2,2,2208,2,1125,2,1070,36,3.71,4.97,"t","no"
"5249048","2013/02/27","within a day",100,80,"f",2,"['email', 'phone', 'work_email']",-33.92057,18.41538,"Entire home/apt",2,1,1,1,2752,2,120,2,120,8,0.1,5,"f","no"
"37685581","2015/07/06","within a few hours",100,63,"f",5,"['email', 'phone']",-33.89392,18.50758,"Entire home/apt",4,2,2,4,1800,2,1125,2,1125,4,0.05,5,"f","yes"
"44342717","2015/09/16","within an hour",100,99,"t",10,"['email', 'phone']",-33.90865,18.39946,"Entire home/apt",4,1,2,3,1315,3,120,3.1,1125,180,1.76,4.76,"f","no"
"71329076","2016/05/10","within a day",50,27,"f",1,"['email', 'phone']",-34.0635,18.81836,"Entire home/apt",8,4,4,6,3690,7,28,7,28,2,0.18,4.5,"f","no"
"586831470","2024/07/01","within an hour",97,94,"f",12,"['email', 'phone']",-33.914249,18.4189589,"Entire home/apt",4,2.5,2,2,3000,3,1125,3,1125,6,2.22,5,"f","yes"
"519540009","2023/06/12","within an hour",100,100,"f",1,"['email', 'phone']",-33.9402,18.42761,"Entire home/apt",2,1,1,1,903,2,365,2.3,1125,24,0.97,4.29,"t","no"
"485709081","2022/10/30","within an hour",100,84,"t",1,"['email', 'phone']",-34.09747,18.48082,"Entire home/apt",4,1,2,3,930,2,1125,2,1125,25,1.3,4.96,"f","no"
"488733987","2022/11/22","within an hour",91,99,"t",47,"['phone']",-33.9110451,18.3922732,"Entire home/apt",2,1,0,1,1341,1,60,1.9,1125,33,0.97,4.91,"t","no"
"92861236","2016/08/31","within an hour",100,95,"t",2,"['email', 'phone']",-33.8412279,18.6979704,"Entire home/apt",1,1,1,2,450,2,28,2,1125,6,0.35,5,"t","yes"
"3414037","2012/08/29","within an hour",97,74,"t",35,"['email', 'phone']",-33.93848,18.42722,"Private room",2,1,1,1,1008,5,1125,5,1125,7,0.14,4.57,"f","no"
"487641217","2022/11/14","within an hour",93,98,"f",10,"['email', 'phone']",-33.9089893,18.41217,"Entire home/apt",2,1,1,1,1419,2,60,2.9,60,1,0.56,4,"f","no"
"30329151","2015/03/31","within an hour",100,91,"f",15,"['email', 'phone']",-33.72366508,18.4448778,"Entire home/apt",4,2.5,2,2,4639,5,365,5.1,365,2,0.22,5,"f","yes"
"14736995","2014/04/26","within an hour",94,93,"f",51,"['email', 'phone']",-33.9323,18.40949,"Entire home/apt",4,1.5,2,3,1658,2,90,2,90,335,3.49,4.79,"f","no"
"107575434","2016/12/17","within an hour",100,85,"f",19,"['email', 'phone']",-33.91902527,18.55420146,"Entire home/apt",2,1,1,1,271,2,365,2,365,4,0.5,5,"f","no"
"433695205","2021/11/27","within an hour",100,99,"f",2,"['email', 'phone']",-33.93064,18.40546,"Entire home/apt",4,2,2,2,3481,1,365,1,365,11,0.84,4.91,"t","yes"
"92124172","2016/08/27","within an hour",100,96,"f",2,"['phone']",-33.80478903,18.46356846,"Entire home/apt",4,1,3,4,2700,4,365,4,365,8,1.07,5,"f","no"
"126562376","2017/04/19","within an hour",100,100,"t",1,"['email', 'phone']",-33.9823132,18.4775538,"Entire home/apt",6,2,3,4,1839,3,28,3.6,28,22,1.02,4.95,"f","yes"
"51625789","2015/12/17","within an hour",91,100,"f",14,"['email', 'phone']",-33.81543,18.47271,"Entire home/apt",4,1,2,6,2760,2,1125,1,1125,23,0.29,4.3,"t","no"
"9421097","2013/10/14","within a few hours",100,93,"t",4,"['email', 'phone']",-33.92345,18.41243,"Entire home/apt",6,4,3,3,5000,7,180,7,180,6,0.05,5,"f","yes"
"27439193","2015/02/08","within a day",100,97,"t",1,"['email', 'phone']",-34.1854801,18.36429957,"Entire home/apt",2,1,1,1,2975,2,60,2,60,22,2.19,5,"f","yes"
"33258480","2015/05/13","within an hour",75,11,"f",1,"['email', 'phone']",-33.93872,18.40098,"Entire home/apt",2,1,0,1,6000,2,1125,2,1125,36,0.29,4.78,"f","no"
"218745893","2018/10/04","within an hour",100,96,"t",148,"['phone', 'work_email']",-33.91797938,18.42298847,"Entire home/apt",2,1,1,1,1791,2,1125,2,1125,2,2,5,"f","no"
"131742058","2017/05/24","within an hour",90,100,"t",1,"['email', 'phone']",-33.9497,18.3831269,"Entire home/apt",8,4,4,4,10029,3,90,3,1125,36,1.6,5,"t","no"
"677331373","2025/02/06","within an hour",100,81,"f",1,"['email', 'phone']",-33.92603107,18.70454986,"Entire home/apt",2,1,1,1,498,2,14,2,14,7,0.96,4.86,"f","no"
"536291421","2023/09/09","within a day",67,90,"f",6,"['email', 'phone']",-33.9428357,18.4991515,"Entire home/apt",6,4,3,3,2568,3,365,3,365,2,0.1,2.5,"f","no"
"70869343","2016/05/08","within an hour",80,94,"t",4,"['email', 'phone', 'work_email']",-33.94842,18.37939,"Entire home/apt",4,2,2,3,3818,2,60,3.4,1125,72,0.63,4.81,"f","no"
"2064520","2012/04/03","within an hour",100,99,"t",2,"['email', 'phone']",-34.0638308,18.8239801,"Entire home/apt",6,2.5,4,6,3560,2,30,2,1125,52,1.52,4.9,"f","no"
"237367566","2019/01/18","within an hour",85,72,"f",21,"['email', 'phone', 'work_email']",-33.90888,18.40284,"Entire home/apt",2,1,1,1,2005,1,365,1.3,365,12,0.63,4.75,"f","no"
"19843974","2014/08/11","within an hour",100,93,"t",18,"['email', 'phone']",-33.9241702,18.4224489,"Entire home/apt",2,1,1,1,1036,3,90,3.4,1125,12,0.96,4.92,"t","yes"
"125645875","2017/04/13","within a few hours",83,64,"f",2,"['email', 'phone', 'work_email']",-33.94090419,18.42961008,"Entire home/apt",4,2.5,2,2,2002,2,60,2,60,2,0.4,5,"f","yes"
"32824286","2015/05/07","within a few hours",100,90,"t",17,"['email', 'phone']",-33.91907,18.41944,"Entire home/apt",2,2,2,1,800,30,365,30,365,2,0.02,4.5,"f","yes"
"247374697","2019/03/07","within an hour",100,90,"f",1,"['email', 'phone']",-33.81642,18.67875,"Entire home/apt",4,1,1,1,803,2,1125,2,1125,36,0.47,5,"f","no"
"79536437","2016/06/23","within a day",100,67,"t",1,"['phone']",-34.13946,18.42742,"Entire home/apt",6,2,2,6,1509,2,1125,2,1125,26,0.29,4.62,"f","yes"
"517284330","2023/05/30","within an hour",100,86,"t",1,"['email', 'phone']",-33.82162671,18.66302127,"Entire home/apt",4,1.5,2,2,1063,1,30,1.3,30,69,2.73,4.8,"f","no"
"681692325","2025/03/01","within an hour",100,100,"f",1,"['email', 'phone']",-34.02018358,18.38061478,"Entire home/apt",2,1,1,1,616,2,30,2,30,9,1.44,5,"f","no"
"24572019","2014/12/07","within a day",100,70,"t",3,"['email', 'phone']",-33.95949,18.46742,"Private room",2,1,1,2,703,2,1125,2,1125,91,0.7,4.86,"f","no"
"169021457","2018/01/21","within a few hours",100,60,"f",2,"['email', 'phone']",-34.13755,18.3607,"Private room",2,3.5,3,5,720,2,1113,2,1113,7,0.09,4.57,"f","no"
"345843197","2020/05/10","within an hour",100,90,"f",38,"['email', 'phone', 'work_email']",-33.92229,18.41813,"Entire home/apt",2,1,1,1,944,1,365,1,1125,37,2.97,4.57,"t","no"
"570188851","2024/04/02","within an hour",100,100,"t",1,"['email', 'phone']",-33.92695,18.41465,"Entire home/apt",4,1,2,0,1055,2,365,2.3,1125,8,0.85,4.75,"t","no"
"10279437","2013/11/26","within an hour",100,92,"t",13,"['email', 'phone']",-33.9181155,18.413719,"Entire home/apt",10,3.5,5,7,6407,3,365,3.2,365,1,0.39,5,"f","no"
"3961462","2012/10/24","within an hour",100,100,"f",108,"['phone']",-33.81738,18.47835,"Entire home/apt",4,2,2,2,1374,2,365,2.4,365,3,0.24,5,"t","no"
"34496876","2015/05/29","within an hour",100,97,"f",12,"['email', 'phone']",-34.09794771,18.35807026,"Entire home/apt",5,2,3,3,3872,3,365,3.5,731,4,0.15,4.75,"t","no"
"60873221","2016/02/29","within an hour",100,100,"f",1,"['email', 'phone']",-33.94053,18.40187,"Entire home/apt",2,2,1,1,14379,2,1125,2,1125,1,0.11,5,"t","no"
"173693312","2018/02/16","within an hour",90,100,"t",6,"['email', 'phone']",-33.91226,18.39719,"Entire home/apt",8,4.5,4,4,3736,2,60,2,1125,21,1.03,4.76,"t","no"
"118478980","2017/02/28","within a day",100,94,"f",1,"['email', 'phone']",-34.11629,18.82681,"Entire home/apt",4,1,1,1,836,2,1125,2,1125,63,0.78,4.6,"f","no"
"184388933","2018/04/15","within an hour",100,96,"f",1,"['email', 'phone']",-33.87337,18.62848,"Entire home/apt",2,1,1,1,1432,2,365,2,365,113,2.56,4.84,"f","yes"
"61178930","2016/03/02","within an hour",100,90,"f",2,"['email', 'phone']",-33.9142992,18.3961111,"Entire home/apt",2,1,1,1,1195,6,365,6,365,6,0.7,4.83,"f","no"
"8108434","2013/08/12","within an hour",100,90,"t",72,"['email', 'phone', 'work_email']",-33.96295,18.37434,"Entire home/apt",2,1,1,1,1129,2,90,3.3,249.4,46,1.09,4.87,"t","no"
"142236250","2017/07/24","within an hour",100,94,"f",1,"['email', 'phone']",-34.10596732,18.46669157,"Entire home/apt",10,3,5,6,3218,2,90,2,1125,8,0.97,5,"t","no"
"89251891","2016/08/11","within an hour",97,95,"t",3,"['email', 'phone']",-33.792,18.4582,"Entire home/apt",4,2,2,2,1429,2,1125,2,1125,100,2.17,4.96,"f","no"
"85602327","2016/07/24","within an hour",100,94,"t",10,"['email', 'phone', 'work_email']",-33.8100702,18.4705967,"Entire home/apt",2,0.5,1,1,1052,1,180,1.3,180,11,1.02,5,"f","no"
"25122337","2014/12/23","within an hour",100,92,"t",20,"['email', 'phone', 'work_email']",-33.90984674,18.41966734,"Entire home/apt",6,3.5,3,4,15632,3,1125,3.2,1125,23,0.63,4.91,"f","no"
"363404342","2020/08/20","within an hour",100,96,"t",1,"['phone']",-33.94937,18.37999,"Entire home/apt",2,1,1,1,6365,2,365,2,365,48,2.25,4.75,"f","no"
"321480143","2019/12/27","within an hour",100,100,"t",2,"['email', 'phone']",-33.9807,18.48771,"Entire home/apt",2,1,1,1,418,2,200,2,1125,78,1.12,4.72,"f","yes"
"60330595","2016/02/25","within an hour",100,79,"f",2,"['email', 'phone']",-33.96873,18.47062,"Entire home/apt",8,3,4,5,5217,5,20,5,20,5,0.11,4.8,"f","no"
"207690516","2018/08/06","within an hour",100,89,"f",5,"['email', 'phone']",-33.92802,18.44259,"Entire home/apt",2,1,1,1,1299,2,1125,2,1125,48,0.63,4.9,"f","no"
"53257938","2016/01/04","within an hour",100,92,"f",12,"['email', 'phone', 'work_email']",-33.9638803,18.37587391,"Entire home/apt",8,4.5,4,4,13715,4,1125,4.2,1125,8,0.38,5,"f","no"
"24681409","2014/12/10","within a few hours",100,98,"t",5,"['email', 'phone']",-34.1383,18.32416,"Entire home/apt",6,2,3,3,4000,4,1125,4,1125,7,0.1,4.86,"f","no"
"687527915","2025/04/01","within an hour",67,100,"f",1,"['email', 'phone']",-34.02175153,18.43868881,"Entire home/apt",2,1,1,1,882,1,1125,1,1125,6,1.02,5,"t","no"
"52904258","2016/01/01","within a day",90,81,"t",4,"['email', 'phone']",-34.1624,18.42943,"Private room",2,1,1,1,605,3,90,3,76.3,3,0.3,5,"f","no"
"5807366","2013/04/07","within an hour",100,99,"t",1,"['email', 'phone']",-33.9514,18.38436,"Entire home/apt",4,2,2,2,2302,2,28,2.1,1125,326,2.74,4.96,"f","no"
"115942056","2017/02/11","within an hour",100,94,"t",3,"['email', 'phone']",-34.11481962,18.46271364,"Entire home/apt",4,2,2,2,1810,5,14,5,14,4,0.44,5,"f","yes"
"14736995","2014/04/26","within an hour",94,93,"f",51,"['email', 'phone']",-33.93484,18.40209,"Entire home/apt",2,1,1,1,1800,2,30,2,1125,13,0.6,4.92,"f","yes"
"50666947","2015/12/06","within a few hours",100,91,"f",2,"['email', 'phone', 'work_email']",-33.95019,18.47997,"Entire home/apt",4,2,2,2,1906,6,90,6,90,2,0.03,4.5,"f","yes"
"13831412","2014/04/02","within an hour",100,88,"t",7,"['email', 'phone', 'work_email']",-34.0403,18.36464,"Entire home/apt",6,4.5,3,3,6466,1,365,1.3,1125,11,0.52,5,"t","no"
"51625789","2015/12/17","within an hour",91,100,"f",14,"['email', 'phone']",-33.81643,18.47317,"Entire home/apt",2,1,1,1,2008,2,365,1,1125,9,0.21,5,"t","yes"
"588528592","2024/07/09","within a few hours",100,100,"f",1,"['email', 'phone']",-33.923199,18.4222023,"Entire home/apt",4,2,2,2,1830,2,365,2.3,1125,13,0.89,4.46,"t","no"
"493269703","2022/12/29","within an hour",100,94,"f",1,"['phone']",-33.92881,18.422,"Entire home/apt",2,1,0,1,828,2,60,2,60,13,1.58,4.69,"f","no"
"67071602","2016/04/13","within an hour",100,90,"t",4,"['email', 'phone']",-33.828,18.5458,"Entire home/apt",2,1,1,0,1047,7,365,4,60,5,0.29,5,"f","no"
"177870856","2018/03/11","within an hour",100,97,"f",3,"['email', 'phone']",-33.98529,18.47513,"Entire home/apt",2,1,1,1,777,2,60,2,60,6,3.05,5,"f","no"
"5968152","2013/04/17","within a few hours",100,67,"f",1,"['email', 'phone']",-34.10549956,18.39688063,"Entire home/apt",5,2.5,3,3,7450,5,90,5.3,90,7,0.69,5,"f","yes"
"399930019","2021/05/04","within an hour",100,100,"t",2,"['email', 'phone']",-34.01944,18.43863,"Entire home/apt",4,1,2,3,1020,1,730,1,730,149,2.85,4.95,"f","no"
"511496239","2023/04/24","within an hour",100,82,"t",1,"['email', 'phone']",-33.83099,18.68944,"Entire home/apt",6,2,4,5,1800,1,365,2.3,365,14,0.63,4.93,"f","no"
"14736995","2014/04/26","within an hour",94,93,"f",51,"['email', 'phone']",-33.91058,18.41584,"Entire home/apt",2,1,2,3,949,2,1125,2,1125,232,2.59,4.7,"t","yes"
"551075160","2023/12/15","within an hour",100,100,"f",46,"['phone']",-33.9128577,18.39203,"Entire home/apt",2,1,1,1,1571,1,60,1.9,1125,9,0.5,4.67,"t","no"
"12361043","2014/02/18","within an hour",100,97,"t",2,"['email', 'phone']",-33.94119,18.40712,"Entire home/apt",2,1,1,1,669,2,60,2.3,60,32,1.32,5,"f","yes"
"478510360","2022/09/07","within a day",61,64,"f",33,"['email', 'phone']",-33.82293,18.47864,"Entire home/apt",6,2,3,4,4800,1,1125,1.9,621.2,33,1.22,4.85,"t","no"
"3886741","2012/10/16","within an hour",99,88,"f",83,"['email', 'phone', 'work_email']",-33.92855,18.4209,"Entire home/apt",2,1,1,1,814,2,1125,3.9,1125,66,0.73,4.12,"f","yes"
"112191306","2017/01/19","within a few hours",63,87,"f",22,"['email', 'phone', 'work_email']",-33.92295961,18.42223218,"Entire home/apt",4,2,2,2,5296,1,1125,5.5,99,3,0.08,4.67,"t","no"
"28405764","2015/02/26","within an hour",100,94,"t",2,"['email', 'phone']",-34.075,18.87913,"Entire home/apt",8,3,4,5,2856,3,21,3,1125,9,0.21,4.22,"f","yes"
"118504207","2017/02/28","within an hour",100,100,"t",1,"['email', 'phone']",-34.109516,18.46653,"Entire home/apt",2,1,1,1,1783,3,60,3,60,64,1.37,4.81,"f","no"
"29448966","2015/03/16","within a few hours",100,86,"f",4,"['email', 'phone', 'work_email']",-33.81569,18.48587,"Entire home/apt",2,1,0,1,789,2,1125,2,1125,16,0.14,4.75,"f","yes"
"513317330","2023/05/05","within an hour",100,100,"t",1,"['email', 'phone', 'work_email']",-33.87629583,18.60188093,"Entire home/apt",8,2.5,4,4,4299,2,30,1,731,10,0.78,4.8,"t","no"
"142843252","2017/07/27","within a few hours",91,47,"t",4,"['phone']",-33.920007,18.4162573,"Entire home/apt",6,2.5,3,3,3600,2,30,2,30,6,0.28,5,"f","no"
"78576135","2016/06/19","within an hour",100,67,"f",1,"['phone']",-33.9101655,18.39230623,"Entire home/apt",4,1,2,2,1431,2,90,2.2,90,9,1.81,4.56,"f","yes"
"91957733","2016/08/26","within a few hours",100,91,"t",2,"['email', 'phone']",-33.8549594,18.509748,"Entire home/apt",2,1,1,1,810,3,1125,3,1125,52,1.54,4.96,"f","no"
"35929215","2015/06/16","within an hour",100,90,"t",3,"['email', 'phone']",-33.95976343,18.37618712,"Entire home/apt",4,2,1,1,2495,2,365,2,365,1,0.16,5,"f","yes"
